区分,薬価基準収載医薬品コード,成分名,規格,品名,,,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
注射薬,7219415G5063,イオヘキソール,７５．４９％１００ｍＬ１筒,,,オムニパーク３５０注シリンジ１００ｍＬ,第一三共,,先発品,○,"10,659",,
注射薬,7219415G6035,イオヘキソール,６４．７１％１５０ｍＬ１筒,,,オムニパーク３００注シリンジ１５０ｍＬ,第一三共,,先発品,○,"14,573",,
注射薬,7219415G6043,イオヘキソール,６４．７１％１５０ｍＬ１筒,,,イオソール注３００シリンジ１５０ｍＬ,東和薬品,後発品,,,"8,081",,
注射薬,7219415G6051,イオヘキソール,６４．７１％１５０ｍＬ１筒,,,イオパーク３００注シリンジ１５０ｍＬ,富士製薬工業,後発品,,,"10,784",,
注射薬,7219415G6060,イオヘキソール,６４．７１％１５０ｍＬ１筒,,,イオヘキソール３００注シリンジ１５０ｍＬ「ＨＫ」,光製薬,後発品,,,"5,596",,
注射薬,7219415G6078,イオヘキソール,６４．７１％１５０ｍＬ１筒,,,イオベリン３００注シリンジ１５０ｍＬ,テバ製薬,後発品,,,"7,514",,
注射薬,7219415G7031,イオヘキソール,６４．７１％１２５ｍＬ１筒,,,オムニパーク３００注シリンジ１２５ｍＬ,第一三共,,先発品,○,"11,864",,
注射薬,7219415G7040,イオヘキソール,６４．７１％１２５ｍＬ１筒,,,イオソール注３００シリンジ１２５ｍＬ,東和薬品,後発品,,,"6,864",,
注射薬,7219415G7058,イオヘキソール,６４．７１％１２５ｍＬ１筒,,,イオパーク３００注シリンジ１２５ｍＬ,富士製薬工業,後発品,,,"8,748",,
注射薬,7219415G7066,イオヘキソール,６４．７１％１２５ｍＬ１筒,,,イオヘキソール３００注シリンジ１２５ｍＬ「ＨＫ」,光製薬,後発品,,,"5,259",,
注射薬,7219415G7074,イオヘキソール,６４．７１％１２５ｍＬ１筒,,,イオベリン３００注シリンジ１２５ｍＬ,テバ製薬,後発品,,,"6,864",,
注射薬,7219415G8038,イオヘキソール,７５．４９％７０ｍＬ１筒,,,オムニパーク３５０注シリンジ７０ｍＬ,第一三共,,先発品,○,"7,353",,
注射薬,7219415G8046,イオヘキソール,７５．４９％７０ｍＬ１筒,,,イオパーク３５０注シリンジ７０ｍＬ,富士製薬工業,後発品,,,"5,453",,
注射薬,7219415G8054,イオヘキソール,７５．４９％７０ｍＬ１筒,,,イオベリン３５０注シリンジ７０ｍＬ,テバ製薬,後発品,,,"5,819",,
注射薬,7219415G9026,イオヘキソール,６４．７１％１１０ｍＬ１筒,,,オムニパーク３００注シリンジ１１０ｍＬ,第一三共,,先発品,○,"10,616",,
注射薬,7219415G9034,イオヘキソール,６４．７１％１１０ｍＬ１筒,,,イオパーク３００注シリンジ１１０ｍＬ,富士製薬工業,後発品,,,"7,525",,H25.12.13収載
注射薬,7219415H1055,イオヘキソール,６４．７１％５０ｍＬ１瓶,,,イオベリン注３００,テバ製薬,後発品,,,"3,483",H26.3.31まで,
注射薬,7219415H1063,イオヘキソール,６４．７１％５０ｍＬ１瓶,,,イオパーク３００注５０ｍＬ,富士製薬工業,後発品,,,"3,662",,
注射薬,7219415H1071,イオヘキソール,６４．７１％５０ｍＬ１瓶,,,オムニパーク３００注５０ｍＬ,第一三共,,先発品,○,"4,864",,
注射薬,7219415H1080,イオヘキソール,６４．７１％５０ｍＬ１瓶,,,イオヘキソール３００注５０ｍＬ「ＨＫ」,光製薬,後発品,,,"3,105",,
注射薬,7219415H1098,イオヘキソール,６４．７１％５０ｍＬ１瓶,局,,イオベリン３００注５０ｍＬ,テバ製薬,後発品,,,"3,483",,H25.12.13収載
注射薬,7219415H2043,イオヘキソール,６４．７１％１００ｍＬ１瓶,,,イオベリン注３００,テバ製薬,後発品,,,"5,465",H26.3.31まで,
注射薬,7219415H2060,イオヘキソール,６４．７１％１００ｍＬ１瓶,,,イオパーク３００注１００ｍＬ,富士製薬工業,後発品,,,"6,695",,
注射薬,7219415H2078,イオヘキソール,６４．７１％１００ｍＬ１瓶,,,オムニパーク３００注１００ｍＬ,第一三共,,先発品,○,"9,099",,
注射薬,7219415H2086,イオヘキソール,６４．７１％１００ｍＬ１瓶,,,イオヘキソール３００注１００ｍＬ「ＨＫ」,光製薬,後発品,,,"5,913",,H24.6.22収載
注射薬,7219415H2094,イオヘキソール,６４．７１％１００ｍＬ１瓶,局,,イオベリン３００注１００ｍＬ,テバ製薬,後発品,,,"5,465",,H25.12.13収載
注射薬,7219415H3040,イオヘキソール,７５．４９％２０ｍＬ１瓶,,,イオベリン注３５０,テバ製薬,後発品,,,"1,795",H26.3.31まで,
注射薬,7219415H3058,イオヘキソール,７５．４９％２０ｍＬ１瓶,,,イオパーク３５０注２０ｍＬ,富士製薬工業,後発品,,,"1,795",,
注射薬,7219415H3066,イオヘキソール,７５．４９％２０ｍＬ１瓶,,,オムニパーク３５０注２０ｍＬ,第一三共,,先発品,○,"2,385",,
注射薬,7219415H3074,イオヘキソール,７５．４９％２０ｍＬ１瓶,,,イオベリン３５０注２０ｍＬ,テバ製薬,後発品,,,"1,795",,H25.12.13収載
注射薬,7219415H4046,イオヘキソール,７５．４９％５０ｍＬ１瓶,,,イオベリン注３５０,テバ製薬,後発品,,,"4,178",H26.3.31まで,
注射薬,7219415H4054,イオヘキソール,７５．４９％５０ｍＬ１瓶,,,イオパーク３５０注５０ｍＬ,富士製薬工業,後発品,,,"4,178",,
注射薬,7219415H4062,イオヘキソール,７５．４９％５０ｍＬ１瓶,,,オムニパーク３５０注５０ｍＬ,第一三共,,先発品,○,"5,100",,
注射薬,7219415H4070,イオヘキソール,７５．４９％５０ｍＬ１瓶,局,,イオベリン３５０注５０ｍＬ,テバ製薬,後発品,,,"4,178",,H25.12.13収載
注射薬,7219415H5034,イオヘキソール,７５．４９％１００ｍＬ１瓶,,,イオベリン注３５０,テバ製薬,後発品,,,"6,861",H26.3.31まで,
注射薬,7219415H5050,イオヘキソール,７５．４９％１００ｍＬ１瓶,,,イオパーク３５０注１００ｍＬ,富士製薬工業,後発品,,,"7,430",,
注射薬,7219415H5069,イオヘキソール,７５．４９％１００ｍＬ１瓶,,,オムニパーク３５０注１００ｍＬ,第一三共,,先発品,○,"9,358",,
注射薬,7219415H5077,イオヘキソール,７５．４９％１００ｍＬ１瓶,局,,イオベリン３５０注１００ｍＬ,テバ製薬,後発品,,,"6,861",,H25.12.13収載
注射薬,7219415H6030,イオヘキソール,６４．７１％１５０ｍＬ１瓶,,,オムニパーク３００注１５０ｍＬ,第一三共,,先発品,○,"14,573",,
注射薬,7219415H6049,イオヘキソール,６４．７１％１５０ｍＬ１瓶,,,イオパーク３００注１５０ｍＬ,富士製薬工業,後発品,,,"9,759",,
注射薬,7219415H6057,イオヘキソール,６４．７１％１５０ｍＬ１瓶,,,イオヘキソール３００注１５０ｍＬ「ＨＫ」,光製薬,後発品,,,"8,620",,
注射薬,7219415H6065,イオヘキソール,６４．７１％１５０ｍＬ１瓶,,,イオベリン３００注１５０ｍＬ,テバ製薬,後発品,,,"7,157",,
注射薬,7219415H7037,イオヘキソール,６４．７１％１００ｍＬ１袋,,,イオヘキソール３００注「ＨＫ」,光製薬,後発品,,,"5,913",H25.3.31まで,
注射薬,7219415H7045,イオヘキソール,６４．７１％１００ｍＬ１袋,,,イオヘキソール３００注１００ｍＬ「ＨＫ」,光製薬,後発品,,,"5,913",H26.3.31まで,H24.6.22収載
注射薬,7219415H7053,イオヘキソール,６４．７１％１００ｍＬ１袋,,,イオヘキソール３００注バッグ１００ｍＬ「ＨＫ」,光製薬,後発品,,,"5,913",,H25.12.13収載
注射薬,7219415H8025,イオヘキソール,７５．４９％４５ｍＬ１筒,,,オムニパーク３５０注シリンジ４５ｍＬ,第一三共,,先発品,,"4,847",,H25.12.13収載
注射薬,7219416A6037,イオベルソール,５０．９％１００ｍＬ１瓶,,,オプチレイ２４０注１００ｍＬ,マリンクロットジャパン,,先発品,,"6,553",,
注射薬,7219416A8030,イオベルソール,６７．８％２０ｍＬ１瓶,,,オプチレイ３２０注２０ｍＬ,マリンクロットジャパン,,先発品,,"2,540",,
注射薬,7219416A9036,イオベルソール,６７．８％５０ｍＬ１瓶,,,オプチレイ３２０注５０ｍＬ,マリンクロットジャパン,,先発品,,"5,607",,
注射薬,7219416G1038,イオベルソール,５０．９％１００ｍＬ１筒,,,オプチレイ２４０注シリンジ１００ｍＬ,マリンクロットジャパン,,先発品,,"8,802",,
注射薬,7219416G3030,イオベルソール,６７．８％７５ｍＬ１筒,,,オプチレイ３２０注シリンジ７５ｍＬ,マリンクロットジャパン,,先発品,,"7,992",,
注射薬,7219416G4037,イオベルソール,６７．８％１００ｍＬ１筒,,,オプチレイ３２０注シリンジ１００ｍＬ,マリンクロットジャパン,,先発品,,"10,236",,
注射薬,7219416G5041,イオベルソール,６７．８％４０ｍＬ１筒,,,オプチレイ３２０注シリンジ４０ｍＬ,マリンクロットジャパン,,先発品,,"4,814",,
注射薬,7219416G7036,イオベルソール,６７．８％５０ｍＬ１筒,,,オプチレイ３２０注シリンジ５０ｍＬ,マリンクロットジャパン,,先発品,,"5,944",,
注射薬,7219416G8032,イオベルソール,７４．１％５０ｍＬ１筒,,,オプチレイ３５０注シリンジ５０ｍＬ,マリンクロットジャパン,,先発品,,"5,944",,
注射薬,7219416G9039,イオベルソール,７４．１％１００ｍＬ１筒,,,オプチレイ３５０注シリンジ１００ｍＬ,マリンクロットジャパン,,先発品,,"11,543",,
注射薬,7219416H1033,イオベルソール,６７．８％１００ｍＬ１瓶,,,オプチレイ３２０注１００ｍＬ,マリンクロットジャパン,,先発品,,"10,139",,
注射薬,7219416H2030,イオベルソール,７４．１％２０ｍＬ１瓶,,,オプチレイ３５０注２０ｍＬ,マリンクロットジャパン,,先発品,,"2,541",,
注射薬,7219416H3036,イオベルソール,７４．１％５０ｍＬ１瓶,,,オプチレイ３５０注５０ｍＬ,マリンクロットジャパン,,先発品,,"5,607",,
注射薬,7219416H4032,イオベルソール,７４．１％１００ｍＬ１瓶,,,オプチレイ３５０注１００ｍＬ,マリンクロットジャパン,,先発品,,"10,139",,
注射薬,7219416H5039,イオベルソール,６７．８％７５ｍＬ１瓶,,,オプチレイ３２０注７５ｍＬ,マリンクロットジャパン,,先発品,,"7,890",,
注射薬,7219417A1030,イオメプロール,６１．２４％２０ｍＬ１瓶,,,イオメロン３００注２０ｍＬ,ブラッコ・エーザイ,,先発品,,"2,324",,
注射薬,7219417A2036,イオメプロール,６１．２４％５０ｍＬ１瓶,,,イオメロン３００注５０ｍＬ,ブラッコ・エーザイ,,先発品,,"5,040",,
注射薬,7219417A3032,イオメプロール,６１．２４％１００ｍＬ１瓶,,,イオメロン３００注１００ｍＬ,ブラッコ・エーザイ,,先発品,,"9,357",,
注射薬,7219417A4039,イオメプロール,７１．４４％２０ｍＬ１瓶,,,イオメロン３５０注２０ｍＬ,ブラッコ・エーザイ,,先発品,,"2,603",,
注射薬,7219417A5035,イオメプロール,７１．４４％５０ｍＬ１瓶,,,イオメロン３５０注５０ｍＬ,ブラッコ・エーザイ,,先発品,,"5,924",,
注射薬,7219417A6031,イオメプロール,７１．４４％１００ｍＬ１瓶,,,イオメロン３５０注１００ｍＬ,ブラッコ・エーザイ,,先発品,,"10,759",,
注射薬,7219417A7038,イオメプロール,８１．６５％２０ｍＬ１瓶,,,イオメロン４００注２０ｍＬ,ブラッコ・エーザイ,,先発品,,"2,890",,
注射薬,7219417A8034,イオメプロール,８１．６５％５０ｍＬ１瓶,,,イオメロン４００注５０ｍＬ,ブラッコ・エーザイ,,先発品,,"7,309",,
注射薬,7219417A9030,イオメプロール,８１．６５％１００ｍＬ１瓶,,,イオメロン４００注１００ｍＬ,ブラッコ・エーザイ,,先発品,,"12,226",,
注射薬,7219417G1032,イオメプロール,６１．２４％５０ｍＬ１筒,,,イオメロン３００注シリンジ５０ｍＬ,ブラッコ・エーザイ,,先発品,,"5,199",,
注射薬,7219417G2039,イオメプロール,６１．２４％１００ｍＬ１筒,,,イオメロン３００注シリンジ１００ｍＬ,ブラッコ・エーザイ,,先発品,,"10,330",,
注射薬,7219417G3035,イオメプロール,７１．４４％５０ｍＬ１筒,,,イオメロン３５０注シリンジ５０ｍＬ,ブラッコ・エーザイ,,先発品,,"6,095",,
注射薬,7219417G4031,イオメプロール,７１．４４％１００ｍＬ１筒,,,イオメロン３５０注シリンジ１００ｍＬ,ブラッコ・エーザイ,,先発品,,"11,788",,
注射薬,7219417G5038,イオメプロール,６１．２４％７５ｍＬ１筒,,,イオメロン３００注シリンジ７５ｍＬ,ブラッコ・エーザイ,,先発品,,"7,896",,
注射薬,7219417G6034,イオメプロール,７１．４４％７５ｍＬ１筒,,,イオメロン３５０注シリンジ７５ｍＬ,ブラッコ・エーザイ,,先発品,,"8,633",,
注射薬,7219417G7030,イオメプロール,７１．４４％１３５ｍＬ１筒,,,イオメロン３５０注シリンジ１３５ｍＬ,ブラッコ・エーザイ,,先発品,,"15,191",,
注射薬,7219418A2030,イオプロミド,３１．１７％２００ｍＬ１瓶,,,プロスコープ１５０注２００ｍＬ,アルフレッサファーマ,,先発品,,"10,370",,
注射薬,7219418A4033,イオプロミド,４９．８７％５０ｍＬ１瓶,,,プロスコープ２４０注５０ｍＬ,アルフレッサファーマ,,先発品,,"4,246",,
注射薬,7219418A5030,イオプロミド,４９．８７％１００ｍＬ１瓶,,,プロスコープ２４０注１００ｍＬ,アルフレッサファーマ,,先発品,,"9,033",,
注射薬,7219418A6036,イオプロミド,６２．３４％２０ｍＬ１瓶,,,プロスコープ３００注２０ｍＬ,アルフレッサファーマ,,先発品,○,"2,010",,
注射薬,7219418A6044,イオプロミド,６２．３４％２０ｍＬ１瓶,,,イオプロミド３００注２０ｍＬ「ＦＲＩ」,富士フイルムＲＩファーマ,後発品,,,"1,601",,
注射薬,7219418A7032,イオプロミド,６２．３４％５０ｍＬ１瓶,,,プロスコープ３００注５０ｍＬ,アルフレッサファーマ,,先発品,○,"5,045",,
注射薬,7219418A7040,イオプロミド,６２．３４％５０ｍＬ１瓶,,,イオプロミド３００注５０ｍＬ「ＦＲＩ」,富士フイルムＲＩファーマ,後発品,,,"3,741",,
注射薬,7219418A8039,イオプロミド,６２．３４％１００ｍＬ１瓶,,,プロスコープ３００注１００ｍＬ,アルフレッサファーマ,,先発品,○,"9,679",,
注射薬,7219418A8047,イオプロミド,６２．３４％１００ｍＬ１瓶,,,イオプロミド３００注１００ｍＬ「ＦＲＩ」,富士フイルムＲＩファーマ,後発品,,,"7,090",,
注射薬,7219418A9035,イオプロミド,７６．８９％２０ｍＬ１瓶,,,プロスコープ３７０注２０ｍＬ,アルフレッサファーマ,,先発品,○,"2,506",,
注射薬,7219418A9043,イオプロミド,７６．８９％２０ｍＬ１瓶,,,イオプロミド３７０注２０ｍＬ「ＦＲＩ」,富士フイルムＲＩファーマ,後発品,,,"1,811",,
