区分,薬価基準収載医薬品コード,成分名,規格,品名,,,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,薬価,経過措置による使用期限,備考
外用薬,2649734S2054,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクナトリウムテープ３０ｍｇ「ユートク」,祐徳薬品工業,後発品,24.60,,
外用薬,2649734S2062,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ナボールテープＬ３０ｍｇ,久光製薬,,33.90,,
外用薬,2649734S2070,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ボルタレンテープ３０ｍｇ,同仁医薬化工,,33.70,,
外用薬,2649734S2089,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａテープ３０ｍｇ「東光」,東光薬品工業,後発品,24.30,,
外用薬,2649734S2097,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａテープ３０ｍｇ「ラクール」,三友薬品,後発品,24.00,,
外用薬,2649734S2100,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａテープ３０ｍｇ「トーワ」,ニプロジェネファ,後発品,24.50,,
外用薬,2649734S2119,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａテープ３０ｍｇ「日医工」,日医工,後発品,24.50,,
外用薬,2649734S2127,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａテープ３０ｍｇ「日本臓器」,日本臓器製薬,後発品,24.50,,
外用薬,2649734S2135,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクナトリウムテープ３０ｍｇ「ＪＧ」,日本ジェネリック,後発品,24.50,,
外用薬,2649734S2143,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクナトリウムテープ３０ｍｇ「ＮＰ」,ニプロパッチ,後発品,24.50,,
外用薬,2649734S2151,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクナトリウムテープ３０ｍｇ「三和」,三和化学研究所,後発品,24.50,,
外用薬,2649734S3042,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,,,ナボールパップ７０ｍｇ,久光製薬,,20.30,,
外用薬,2649734S3050,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,,,ジクロフェナクＮａパップ７０ｍｇ「東光」,東光薬品工業,後発品,14.40 ,,H22.11.19収載
外用薬,2649734S3069,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,,,ジクロフェナクＮａパップ７０ｍｇ「日本臓器」,日本臓器製薬,後発品,14.40 ,,H22.11.19収載
外用薬,2649734S3077,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,,,ジクロフェナクＮａパップ７０ｍｇ「ラクール」,三友薬品,後発品,14.30 ,,H22.11.19収載
外用薬,2649734S3085,ジクロフェナクナトリウム,７ｃｍ×１０ｃｍ１枚,,,ジクロフェナクナトリウムパップ７０ｍｇ「オオイシ」,大石膏盛堂,後発品,14.30,,H22.11.19収載
外用薬,2649734S4049,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ナボールパップ１４０ｍｇ,久光製薬,,33.90,,
外用薬,2649734S4057,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａパップ１４０ｍｇ「東光」,東光薬品工業,後発品,24.30 ,,H22.11.19収載
外用薬,2649734S4065,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａパップ１４０ｍｇ「日本臓器」,日本臓器製薬,後発品,24.50 ,,H22.11.19収載
外用薬,2649734S4073,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクＮａパップ１４０ｍｇ「ラクール」,三友薬品,後発品,24.00 ,,H22.11.19収載
外用薬,2649734S4081,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,ジクロフェナクナトリウムパップ１４０ｍｇ「オオイシ」,大石膏盛堂,後発品,24.00,,H22.11.19収載
外用薬,2649735Q1020,ロキソプロフェンナトリウム水和物,１％１ｇ,,,ロキソニンゲル１％,第一三共,, 6.80 ,,H22.9.24収載
外用薬,2649735S1028,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,ロキソニンパップ１００ｍｇ,リードケミカル,,47.00,,
外用薬,2649735S2024,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,,,ロキソニンテープ５０ｍｇ,リードケミカル,,30.50,,
外用薬,2649735S3020,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,ロキソニンテープ１００ｍｇ,リードケミカル,,47.00,,
外用薬,2649800N1029,ヒドロコルチゾン・クロタミトン,１ｇ,,,オイラックスＨクリーム,ノバルティス　ファーマ,,15.70,,
外用薬,2649801M1028,デキサメタゾン・脱脂大豆乾留タール,１ｇ,,,グリメサゾン軟膏,藤永製薬,,44.40,,
外用薬,2649803X1015,アクリノール・チンク油,１ｇ,局,,アクリノール・チンク油,,,6.80,,
外用薬,2649804X1010,フェノール・亜鉛華リニメント,１０ｇ,局,,フェノール・亜鉛華リニメント,,,9.00,,
外用薬,2649804X1060,フェノール・亜鉛華リニメント,１０ｇ,局,※,フェノール・亜鉛華リニメント（小堺）,小堺製薬,,15.80,H23.3.31まで,
外用薬,2649804X1079,フェノール・亜鉛華リニメント,１０ｇ,局,,フェノール・亜鉛華リニメント　シオエ,シオエ製薬,,15.90,H24.3.31まで,
外用薬,2649804X1109,フェノール・亜鉛華リニメント,１０ｇ,局,,フェノール・亜鉛華リニメント〈ハチ〉,東洋製薬化成,,16.80,,
外用薬,2649804X1125,フェノール・亜鉛華リニメント,１０ｇ,局,,カチリ「ホエイ」,マイラン製薬,,16.10,,
外用薬,2649804X1168,フェノール・亜鉛華リニメント,１０ｇ,局,,フェノール・亜鉛華リニメント．ＹＩ,山田製薬,,16.30,,
外用薬,2649804X1192,フェノール・亜鉛華リニメント,１０ｇ,局,,フェノール・亜鉛華リニメント「ニッコー」,日興製薬,,16.30,,
外用薬,2649804X1206,フェノール・亜鉛華リニメント,１０ｇ,局,,カチリ「ヨシダ」,吉田製薬,,16.80,,
外用薬,2649804X1249,フェノール・亜鉛華リニメント,１０ｇ,局,,フェノール・亜鉛華リニメント「東豊」,東豊薬品,,16.30,,
外用薬,2649804X1257,フェノール・亜鉛華リニメント,１０ｇ,局,,フェノール・亜鉛華リニメント「ＪＧ」,日本ジェネリック,,16.30,,
外用薬,2649805M1026,トコフェロール・ビタミンＡ油,１ｇ,,,ユベラ軟膏,サンノーバ,,4.00,,
外用薬,2649806X1027,パップ剤,１０ｇ,,,アスモロール,日医工,後発品,8.80,H22.6.30まで,
外用薬,2649806X1035,パップ剤,１０ｇ,,,アスモロールパップ,日医工,後発品,8.80,,
外用薬,2649808S1029,パップ剤,１０ｇ,,,キュウパップ・Ｍ,救急薬品工業,後発品,9.60,H24.3.31まで,
外用薬,2649825S1030,パップ剤,１０ｇ,,,ローテル,二宮薬品工業,,5.20,,
外用薬,2649830X1039,パップ剤,１０ｇ,,,パステルハップ,大石膏盛堂,後発品,8.60,,
外用薬,2649831S1028,パップ剤,１０ｇ,,,ハーネシップ,シオエ製薬,後発品,10.10,,
外用薬,2649843S1039,パップ剤,１０ｇ,,,ＭＳ温シップ「タイホウ」,岡山大鵬薬品,後発品,9.90,,
外用薬,2649843S1055,パップ剤,１０ｇ,,,ＭＳ温シップ「タカミツ」,タカミツ,後発品,10.00,,
外用薬,2649843S1071,パップ剤,１０ｇ,,,ラクール温シップ,東光薬品工業,後発品,9.10,,
外用薬,2649843S1080,パップ剤,１０ｇ,,,ミルサート温シップ,三友薬品,後発品,9.10,,
外用薬,2649843S1098,パップ剤,１０ｇ,,,パステル温感ハップ,大石膏盛堂,後発品,8.10,,
外用薬,2649844S1025,パップ剤,１０ｇ,,,ヤンヤンプラスター,救急薬品工業,後発品,8.90,H22.6.30まで,
外用薬,2649844S1033,パップ剤,１０ｇ,,,ヤンヤン冷パップ,救急薬品工業,後発品,8.90,,
外用薬,2649845S1020,パップ剤,１０ｇ,,,ヤンヤンホット,救急薬品工業,後発品,9.70,H22.6.30まで,
外用薬,2649845S1038,パップ剤,１０ｇ,,,ヤンヤン温パップ,救急薬品工業,後発品,9.70,,
外用薬,2649851R1023,サリチル酸メチル・ジフェンヒドラミン配合剤,１０ｍＬ,,,エアーサロンパス,久光製薬,,26.20,,
外用薬,2649852M1020,混合死菌製剤,１ｇ,,,エキザルベ,マルホ,,24.80,,
外用薬,2649855Q1026,カラミン,１０ｍＬ,,※,カラミンローション（丸石）,丸石製薬,,16.10,,
外用薬,2649857X1020,脱脂大豆乾留タール・ジフェンヒドラミン,１０ｇ,,,グリパスＣ,藤永製薬,,22.10,H23.3.31まで,
外用薬,2649858M1036,サリチル酸メチル・グリチルレチン酸配合剤,１０ｇ,,,スチックゼノールＡ,三笠製薬,,54.00,,
外用薬,2649859R1038,サリチル酸メチル・ジフェンヒドラミン配合剤,１０ｍＬ,,,ハイシップスプレー,前田薬品工業,,23.80,,
外用薬,2649864M1023,サリチル酸メチル・ｄｌ－メントール,１０ｇ,,,メンタームＱ,近江兄弟社,後発品,6.70,H23.3.31まで,
外用薬,2649865M1036,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,アメルＳ軟膏,共和薬品工業,後発品,7.90,H23.3.31まで,
外用薬,2649865M1044,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,モービリン,東光薬品工業,後発品,7.80,H22.6.30まで,
外用薬,2649865M1052,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,エラダーム軟膏,大洋薬品工業,後発品,8.40,H24.3.31まで,
外用薬,2649865M1079,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,コルチコ軟膏,帝國製薬,後発品,8.30,H24.3.31まで,
外用薬,2649865M1133,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,モービリン軟膏,東光薬品工業,後発品,7.80,,
外用薬,2649865M2032,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,モービリンゲル,東光薬品工業,後発品,7.80,,
外用薬,2649865M2040,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,アメルＳゲル,共和薬品工業,後発品,7.90,H23.3.31まで,
外用薬,2649865M2059,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,エラダームゲル,大洋薬品工業,後発品,8.40,H24.3.31まで,
外用薬,2649865N1023,副腎エキス・ヘパリン類似物質配合剤,１ｇ,,,ゼスタッククリーム,三笠製薬,後発品,8.40,,
外用薬,2649865Q1020,副腎エキス・ヘパリン類似物質配合剤,１ｍＬ,,,コルチコローション,日医工ファーマ,後発品,7.30,H23.3.31まで,
外用薬,2649865Q1038,副腎エキス・ヘパリン類似物質配合剤,１ｍＬ,,,ゼスタックローション,三笠製薬,後発品,8.40,,
外用薬,2649866M1022,酢酸ヒドロコルチゾン・フラジオマイシン配合剤,１ｇ,,,強力レスタミンコーチゾンコーワ軟膏,興和,,18.30,,
外用薬,2649873M1022,紫雲膏,１ｇ,,,紫雲膏「マルイシ」,丸石製薬,,9.30,,
外用薬,2649873M1030,紫雲膏,１ｇ,,,ツムラ紫雲膏,ツムラ,,13.10,,
外用薬,2649878M1025,サリチル酸メチル・ジフェンヒドラミン配合剤,１０ｇ,,,サリメチックＳ,東光薬品工業,後発品,40.30,H24.3.31まで,
外用薬,2649887S1031,パップ剤,１０ｃｍ×１４ｃｍ１枚,,,カーマスプラスター,吉田養真堂,後発品,11.80,,
外用薬,2649892S1024,パップ剤,１０ｇ,,,ローテルリーフＡ,二宮薬品工業,後発品,9.40,H22.6.30まで,
外用薬,2649892S1032,パップ剤,１０ｇ,,,ローテルリーフパップ,二宮薬品工業,後発品,9.40,,
外用薬,2649893S1029,パップ剤,７ｃｍ×１０ｃｍ１枚,,,ＧＳプラスターＣ「ユートク」,祐徳薬品工業,後発品,8.40,,
外用薬,2649893S1037,パップ剤,７ｃｍ×１０ｃｍ１枚,,,イージプラスタ,ニチバン,後発品,8.40,,
外用薬,2649894S1031,パップ剤,１０ｃｍ×１４ｃｍ１枚,,,ＧＳプラスターＨ１４０,祐徳薬品工業,後発品,17.40,,
外用薬,2649894S2020,パップ剤,７ｃｍ×１０ｃｍ１枚,,,ＧＳプラスターＨ７０,祐徳薬品工業,後発品,11.10,,
外用薬,2649895S1028,パップ剤,１０ｇ,,,ＭＳ冷シップ「タイホウ」,岡山大鵬薬品,後発品,9.50,,
外用薬,2649895S1044,パップ剤,１０ｇ,,,ＭＳ冷シップ「タカミツ」,タカミツ,後発品,9.50,,
外用薬,2649895S1052,パップ剤,１０ｇ,,,ラクール冷シップ,東光薬品工業,後発品,8.80,,
外用薬,2649895S1060,パップ剤,１０ｇ,,,ミルサート冷シップ,三友薬品,後発品,8.70,,
外用薬,2649950M1046,ヘパリン類似物質,１ｇ,,,ビーソフテンゲル,日医工ファーマ,後発品,8.20,H22.6.30まで,
外用薬,2649950M1097,ヘパリン類似物質,１ｇ,,,ホソイドンゲル,東和薬品,後発品,6.90,H22.6.30まで,
外用薬,2649950M1119,ヘパリン類似物質,１ｇ,,,ヘパダームゲル０．３％,共和薬品工業,後発品,6.90,,
外用薬,2649950M1127,ヘパリン類似物質,１ｇ,,,エアリートゲル０．３％,東光薬品工業,後発品,5.10,,
外用薬,2649950M1135,ヘパリン類似物質,１ｇ,,,ゼムロンゲル０．３％,大正薬品工業,後発品,6.30,,
外用薬,2649950M1143,ヘパリン類似物質,１ｇ,,,ヒルドイドゲル０．３％,マルホ,,15.30,,
外用薬,2649950M1151,ヘパリン類似物質,１ｇ,,,ビーソフテンゲル０．３％,日医工ファーマ,後発品,8.20,,
外用薬,2649950M1160,ヘパリン類似物質,１ｇ,,,ホソイドンゲル０．３％,東和薬品,後発品,6.90,,
外用薬,2649976X1012,タンニン酸,１ｇ,局,,タンニン酸,,,11.30,,
外用薬,2652700X1019,サリチル酸,１０ｇ,局,,サリチル酸,,,24.90,H24.3.31まで,
外用薬,2652700X1043,サリチル酸,１０ｇ,局,,サリチル酸「ケンエー」,健栄製薬,,26.00,,
外用薬,2652700X1078,サリチル酸,１０ｇ,局,※,サリチル酸（丸石）,丸石製薬,,27.40,H22.6.30まで,
外用薬,2652700X1132,サリチル酸,１０ｇ,局,,サリチル酸原末「マルイシ」,丸石製薬,,27.40,,
外用薬,2652701M1025,サリチル酸,５％１０ｇ,,,５％サリチル酸ワセリン軟膏東豊,東豊薬品,後発品,26.60,,
外用薬,2652701M2021,サリチル酸,１０％１０ｇ,,,１０％サリチル酸ワセリン軟膏東豊,東豊薬品,後発品,27.50,,
外用薬,2653700X1016,チアントール,１０ｇ,局,,チアントール,,,28.80,,
外用薬,2654700X1013,モクタール,１０ｇ,,,モクタール,,,24.40,,
外用薬,2655700M1065,クロトリマゾール,１％１ｇ,,,ハクセリン軟膏１％,久光製薬,後発品,8.40,H24.3.31まで,
外用薬,2655700M1073,クロトリマゾール,１％１ｇ,,,タオンゲル１％,東興薬品工業,後発品,15.60,,
外用薬,2655700N1044,クロトリマゾール,１％１ｇ,,,エンペシドクリーム,バイエル薬品,,26.50,H22.6.30まで,
外用薬,2655700N1079,クロトリマゾール,１％１ｇ,,,コトゾールクリーム,寿製薬,後発品,8.40,H22.6.30まで,
外用薬,2655700N1141,クロトリマゾール,１％１ｇ,,,クロストリンクリーム１％,岩城製薬,後発品,7.40,,
外用薬,2655700N1150,クロトリマゾール,１％１ｇ,,,クロトリマゾールクリーム１％「タイヨー」,大洋薬品工業,後発品,7.20,H24.3.31まで,
外用薬,2655700N1168,クロトリマゾール,１％１ｇ,,,タオンクリーム１％,東興薬品工業,後発品,15.60,,
外用薬,2655700N1176,クロトリマゾール,１％１ｇ,,,エンペシドクリーム１％,バイエル薬品,,26.50,,
外用薬,2655700N1184,クロトリマゾール,１％１ｇ,,,コトゾールクリーム１％,寿製薬,後発品,8.40,,
外用薬,2655700Q1032,クロトリマゾール,１％１ｇ,,,ハクセリンゲル１％,久光製薬,後発品,8.40,H24.3.31まで,
外用薬,2655700Q2047,クロトリマゾール,１％１ｍＬ,,,エンペシド液,バイエル薬品,,26.50,H22.6.30まで,
外用薬,2655700Q2063,クロトリマゾール,１％１ｍＬ,,,コトゾール液,寿製薬,後発品,8.40,,
外用薬,2655700Q2101,クロトリマゾール,１％１ｍＬ,,,クロトリマゾール外用液１％「タイヨー」,大洋薬品工業,後発品,7.20,H24.3.31まで,
外用薬,2655700Q2110,クロトリマゾール,１％１ｍＬ,,,タオン外用液１％,東興薬品工業,後発品,14.80,,
外用薬,2655700Q2128,クロトリマゾール,１％１ｍＬ,,,エンペシド外用液１％,バイエル薬品,,26.50,,
外用薬,2655701N1057,硝酸エコナゾール,１％１ｇ,,,パラベールクリーム１％,大塚製薬工場,,13.50,,
外用薬,2655701Q1053,硝酸エコナゾール,１％１ｍＬ,,,パラベールローション１％,大塚製薬工場,,13.50,,
