区分,薬価基準収載医薬品コード,成分名,規格,品名,,,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,薬価,経過措置による使用期限,備考
内用薬,5200007D1047,越婢加朮湯エキス,１ｇ,,,ツムラ越婢加朮湯エキス顆粒（医療用）,ツムラ,,12.00,,
内用薬,5200008C1020,黄耆建中湯エキス,１ｇ,,,〔東洋〕黄耆建中湯エキス細粒,東洋薬行,,14.20,,
内用薬,5200008D1025,黄耆建中湯エキス,１ｇ,,,ツムラ黄耆建中湯エキス顆粒（医療用）,ツムラ,,5.30,,
内用薬,5200009C1024,黄ごん湯エキス,１ｇ,,,三和黄ごん湯エキス細粒,三和生薬,,6.50,,
内用薬,5200010C1027,黄連湯エキス,１ｇ,,,コタロー黄連湯エキス細粒,小太郎漢方製薬,,29.60,,
内用薬,5200010C1035,黄連湯エキス,１ｇ,,,〔東洋〕黄連湯エキス細粒,東洋薬行,,37.70,,
内用薬,5200010D1022,黄連湯エキス,１ｇ,,,太虎堂の黄連湯エキス顆粒,太虎精堂製薬,,48.90,,
内用薬,5200010D1030,黄連湯エキス,１ｇ,,,ツムラ黄連湯エキス顆粒（医療用）,ツムラ,,35.80,,
内用薬,5200011C1030,黄連解毒湯エキス,１ｇ,,,コタロー黄連解毒湯エキス細粒,小太郎漢方製薬,,15.40,,
内用薬,5200011C1048,黄連解毒湯エキス,１ｇ,,,三和黄連解毒湯エキス細粒,三和生薬,,20.80,,
内用薬,5200011C1056,黄連解毒湯エキス,１ｇ,,,ジュンコウ黄連解毒湯ＦＣエキス細粒医療用,康和薬通,,23.40,,
内用薬,5200011C1064,黄連解毒湯エキス,１ｇ,,,〔東洋〕黄連解毒湯エキス細粒,東洋薬行,,20.10,,
内用薬,5200011C1072,黄連解毒湯エキス,１ｇ,,,クラシエ黄連解毒湯エキス細粒,クラシエ製薬,,15.70,,
内用薬,5200011D1027,黄連解毒湯エキス,１ｇ,,,黄連解毒湯エキス顆粒Ｔ,東亜薬品,,9.90,,
内用薬,5200011D1035,黄連解毒湯エキス,１ｇ,,,オースギ黄連解毒湯エキスＧ,大杉製薬,,16.50,,
内用薬,5200011D1043,黄連解毒湯エキス,１ｇ,,,サカモト黄連解毒湯エキス顆粒－Ｓ,阪本漢法製薬,,7.00,,
内用薬,5200011D1051,黄連解毒湯エキス,１ｇ,,,ＪＰＳ黄連解毒湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,11.70,,
内用薬,5200011D1060,黄連解毒湯エキス,１ｇ,,,太虎堂の黄連解毒湯エキス顆粒,太虎精堂製薬,,16.50,,
内用薬,5200011D1078,黄連解毒湯エキス,１ｇ,,,ツムラ黄連解毒湯エキス顆粒（医療用）,ツムラ,,15.90,,
内用薬,5200011D1086,黄連解毒湯エキス,１ｇ,,,テイコク黄連解毒湯エキス顆粒,帝國漢方製薬,,6.70,,
内用薬,5200011D1108,黄連解毒湯エキス,１ｇ,,,本草黄連解毒湯エキス顆粒－Ｍ,本草製薬,,7.90,,
内用薬,5200011F1028,黄連解毒湯エキス,１錠,,,オースギ黄連解毒湯エキスＴ錠,常盤薬品工業,,6.20,,
内用薬,5200011F1052,黄連解毒湯エキス,１錠,,,クラシエ黄連解毒湯エキス錠,大峰堂薬品工業,,5.80,,
内用薬,5200011M1027,黄連解毒湯エキス,１カプセル,,,コタロー黄連解毒湯エキスカプセル,小太郎漢方製薬,,16.20,,
内用薬,5200012C1034,乙字湯エキス,１ｇ,,,コタロー乙字湯エキス細粒,小太郎漢方製薬,,11.80,,
内用薬,5200012C1042,乙字湯エキス,１ｇ,,,三和乙字湯エキス細粒,三和生薬,,10.60,,
内用薬,5200012C1050,乙字湯エキス,１ｇ,,,ジュンコウ乙字湯ＦＣエキス細粒医療用,康和薬通,,19.30,,
内用薬,5200012C1069,乙字湯エキス,１ｇ,,,クラシエ乙字湯エキス細粒,クラシエ製薬,,20.00,,
内用薬,5200012D1021,乙字湯エキス,１ｇ,,,オースギ乙字湯エキスＧ,大杉製薬,,13.60,,
内用薬,5200012D1048,乙字湯エキス,１ｇ,,,乙字湯エキス顆粒Ｔ,東亜薬品,,7.30,,
内用薬,5200012D1064,乙字湯エキス,１ｇ,,,ＪＰＳ乙字湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,13.00,,
内用薬,5200012D1072,乙字湯エキス,１ｇ,,,太虎堂の乙字湯エキス顆粒,太虎精堂製薬,,9.20,,
内用薬,5200012D1080,乙字湯エキス,１ｇ,,,ツムラ乙字湯エキス顆粒（医療用）,ツムラ,,17.10,,
内用薬,5200012D1099,乙字湯エキス,１ｇ,,,テイコク乙字湯エキス顆粒,帝國漢方製薬,,7.60,,
内用薬,5200012D1110,乙字湯エキス,１ｇ,,,本草乙字湯エキス顆粒－Ｍ,本草製薬,,7.30,,
内用薬,5200013C1039,葛根湯エキス,１ｇ,,,コタロー葛根湯エキス細粒,小太郎漢方製薬,,7.00,,
内用薬,5200013C1047,葛根湯エキス,１ｇ,,,三和葛根湯エキス細粒,三和生薬,,7.00,,
内用薬,5200013C1055,葛根湯エキス,１ｇ,,,ジュンコウ葛根湯ＦＣエキス細粒医療用,康和薬通,,10.50,,
内用薬,5200013C1063,葛根湯エキス,１ｇ,,,〔東洋〕葛根湯エキス細粒,東洋薬行,,8.80,,
内用薬,5200013C1080,葛根湯エキス,１ｇ,,,クラシエ葛根湯エキス細粒,クラシエ製薬,,7.70,,
内用薬,5200013D1026,葛根湯エキス,１ｇ,,,オースギ葛根湯エキスＧ,大杉製薬,,6.60,,
内用薬,5200013D1034,葛根湯エキス,１ｇ,,,葛根湯エキスＡ顆粒,阪本漢法製薬,,4.80,,
内用薬,5200013D1077,葛根湯エキス,１ｇ,,,葛根湯エキス顆粒Ｔ,東亜薬品,,6.80,,
内用薬,5200013D1093,葛根湯エキス,１ｇ,,,ＪＰＳ葛根湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,6.60,,
内用薬,5200013D1115,葛根湯エキス,１ｇ,,,太虎堂の葛根湯エキス顆粒,太虎精堂製薬,,6.80,,
内用薬,5200013D1123,葛根湯エキス,１ｇ,,,ツムラ葛根湯エキス顆粒（医療用）,ツムラ,,9.30,,
内用薬,5200013D1131,葛根湯エキス,１ｇ,,,テイコク葛根湯エキス顆粒,帝國漢方製薬,,5.80,,
内用薬,5200013D1174,葛根湯エキス,１ｇ,,,本草葛根湯エキス顆粒－Ｍ,本草製薬,,5.80,,
内用薬,5200013D1182,葛根湯エキス,１ｇ,,,マツウラ葛根湯エキス顆粒,松浦薬業,,8.00,,
内用薬,5200013F1027,葛根湯エキス,１錠,,,オースギ葛根湯エキスＴ錠,常盤薬品工業,,3.90,,
内用薬,5200013F1051,葛根湯エキス,１錠,,,クラシエ葛根湯エキス錠Ｔ,大峰堂薬品工業,,3.70,,
内用薬,5200014C1025,葛根加朮附湯エキス,１ｇ,,,三和葛根加朮附湯エキス細粒,三和生薬,,9.70,,
内用薬,5200015C1038,葛根湯加川きゅう辛夷エキス,１ｇ,,,コタロー葛根湯加辛夷川きゅうエキス細粒,小太郎漢方製薬,,7.10,,
内用薬,5200015C1046,葛根湯加川きゅう辛夷エキス,１ｇ,,,〔東洋〕葛根湯加川きゅう辛夷エキス細粒,東洋薬行,,10.70,,
内用薬,5200015C1054,葛根湯加川きゅう辛夷エキス,１ｇ,,,クラシエ葛根湯加川きゅう辛夷エキス細粒,クラシエ製薬,,9.90,,
内用薬,5200015D1025,葛根湯加川きゅう辛夷エキス,１ｇ,,,オースギ葛根湯加川きゅう辛夷エキスＧ,大杉製薬,,8.20,,
内用薬,5200015D1050,葛根湯加川きゅう辛夷エキス,１ｇ,,,葛根湯加川きゅう辛夷エキス顆粒Ｔ,東亜薬品,,9.10,,
内用薬,5200015D1068,葛根湯加川きゅう辛夷エキス,１ｇ,,,サカモト葛根湯加川きゅう辛夷エキス顆粒,阪本漢法製薬,,6.40,H23.3.31まで,
内用薬,5200015D1076,葛根湯加川きゅう辛夷エキス,１ｇ,,,ＪＰＳ葛根湯加川きゅう辛夷エキス顆粒〔調剤用〕,ジェーピーエス製薬,,8.20,,
内用薬,5200015D1084,葛根湯加川きゅう辛夷エキス,１ｇ,,,ツムラ葛根湯加川きゅう辛夷エキス顆粒（医療用）,ツムラ,,11.40,,
内用薬,5200015D1092,葛根湯加川きゅう辛夷エキス,１ｇ,,,テイコク葛根湯加川きゅう辛夷エキス顆粒,帝國漢方製薬,,5.60,,
内用薬,5200015D1106,葛根湯加川きゅう辛夷エキス,１ｇ,,,本草葛根湯加川きゅう辛夷エキス顆粒－Ｍ,本草製薬,,6.20,,
内用薬,5200015F1034,葛根湯加川きゅう辛夷エキス,１錠,,,クラシエ葛根湯加川きゅう辛夷エキス錠,大峰堂薬品工業,,4.90,,
内用薬,5200016C1032,加味帰脾湯エキス,１ｇ,,,〔東洋〕加味帰脾湯エキス細粒,東洋薬行,,21.00,,
内用薬,5200016C1040,加味帰脾湯エキス,１ｇ,,,クラシエ加味帰脾湯エキス細粒,クラシエ製薬,,27.90,,
内用薬,5200016D1020,加味帰脾湯エキス,１ｇ,,,オースギ加味帰脾湯エキスＧ,大杉製薬,,13.00,,
内用薬,5200016D1038,加味帰脾湯エキス,１ｇ,,,ＫＴＳ加味帰脾湯エキス顆粒,建林松鶴堂,,10.00,H24.3.31まで,
内用薬,5200016D1046,加味帰脾湯エキス,１ｇ,,,太虎堂の加味帰脾湯エキス顆粒,太虎精堂製薬,,16.20,,
内用薬,5200016D1054,加味帰脾湯エキス,１ｇ,,,ツムラ加味帰脾湯エキス顆粒（医療用）,ツムラ,,29.80,,
内用薬,5200016F1039,加味帰脾湯エキス,１錠,,,クラシエ加味帰脾湯エキス錠,大峰堂薬品工業,,7.20,,
内用薬,5200017B1023,加味逍遙散エキス,１ｇ,,,太虎堂の加味逍遙散エキス散,太虎精堂製薬,,13.10,,
内用薬,5200017C1037,加味逍遙散エキス,１ｇ,,,コタロー加味逍遙散エキス細粒,小太郎漢方製薬,,13.50,,
内用薬,5200017C1045,加味逍遙散エキス,１ｇ,,,ジュンコウ加味逍遙散ＦＣエキス細粒医療用,康和薬通,,23.80,,
内用薬,5200017C1053,加味逍遙散エキス,１ｇ,,,〔東洋〕加味逍遙散エキス細粒,東洋薬行,,15.00,,
内用薬,5200017C1061,加味逍遙散エキス,１ｇ,,,クラシエ加味逍遙散料エキス細粒,クラシエ製薬,,21.10,,
内用薬,5200017D1024,加味逍遙散エキス,１ｇ,,,オースギ加味逍遙散エキスＧ,大杉製薬,,13.00,,
内用薬,5200017D1059,加味逍遙散エキス,１ｇ,,,サカモト加味逍遙散エキス顆粒,阪本漢法製薬,,8.60,H23.3.31まで,
内用薬,5200017D1067,加味逍遙散エキス,１ｇ,,,ＪＰＳ加味逍遙散料エキス顆粒〔調剤用〕,ジェーピーエス製薬,,14.80,,
内用薬,5200017D1075,加味逍遙散エキス,１ｇ,,,太虎堂の加味逍遙散エキス顆粒,太虎精堂製薬,,13.50,,
内用薬,5200017D1083,加味逍遙散エキス,１ｇ,,,ツムラ加味逍遙散エキス顆粒（医療用）,ツムラ,,18.30,,
内用薬,5200017D1091,加味逍遙散エキス,１ｇ,,,テイコク加味逍遙散エキス顆粒,帝國漢方製薬,,8.70,,
内用薬,5200017D1105,加味逍遙散エキス,１ｇ,,,本草加味逍遙散エキス顆粒－Ｍ,本草製薬,,8.60,,
内用薬,5200017D1113,加味逍遙散エキス,１ｇ,,,マツウラ加味逍遙散エキス顆粒,松浦薬業,,10.60,,
内用薬,5200017D1121,加味逍遙散エキス,１ｇ,,,加味逍遙散料エキス顆粒Ｔ,東亜薬品,,10.20,H24.3.31まで,
内用薬,5200018C1031,甘草湯エキス,１ｇ,,,クラシエ甘草湯エキス細粒,クラシエ製薬,,5.90,,
内用薬,5200019C1028,甘麦大棗湯エキス,１ｇ,,,コタロー甘麦大棗湯エキス細粒,小太郎漢方製薬,,6.90,,
内用薬,5200019D1023,甘麦大棗湯エキス,１ｇ,,,オースギ甘麦大棗湯エキスＴＧ,常盤薬品工業,,6.30,,
内用薬,5200019D1031,甘麦大棗湯エキス,１ｇ,,,ツムラ甘麦大棗湯エキス顆粒（医療用）,ツムラ,,8.20,,
内用薬,5200020D1026,桔梗湯エキス,１ｇ,,,ツムラ桔梗湯エキス顆粒（医療用）,ツムラ,,5.70,,
内用薬,5200021C1025,桔梗石膏エキス,１ｇ,,,コタロー桔梗石膏エキス細粒,小太郎漢方製薬,,8.70,,
内用薬,5200022C1020,帰脾湯エキス,１ｇ,,,ジュンコウ帰脾湯ＦＣエキス細粒医療用,康和薬通,,22.90,,
内用薬,5200022D1025,帰脾湯エキス,１ｇ,,,ＫＴＳ帰脾湯エキス顆粒,建林松鶴堂,,11.10,H24.3.31まで,
内用薬,5200022D1033,帰脾湯エキス,１ｇ,,,ツムラ帰脾湯エキス顆粒（医療用）,ツムラ,,22.40,,
内用薬,5200023C1024,きゅう帰膠艾湯エキス,１ｇ,,,コタローきゅう帰膠艾湯エキス細粒,小太郎漢方製薬,,6.00,,
内用薬,5200023C1032,きゅう帰膠艾湯エキス,１ｇ,,,ジュンコウきゅう帰膠艾湯ＦＣエキス細粒医療用,康和薬通,,9.50,,
内用薬,5200023D1020,きゅう帰膠艾湯エキス,１ｇ,,,ツムラきゅう帰膠艾湯エキス顆粒（医療用）,ツムラ,,9.10,,
内用薬,5200024D1024,きゅう帰調血飲エキス,１ｇ,,,太虎堂のきゅう帰調血飲エキス顆粒,太虎精堂製薬,,12.00,,
内用薬,5200025D1029,牛車腎気丸エキス,１ｇ,,,ツムラ牛車腎気丸エキス顆粒（医療用）,ツムラ,,12.30,,
内用薬,5200026C1028,九味檳榔湯エキス,１ｇ,,,コタロー九味檳榔湯エキス細粒,小太郎漢方製薬,,15.70,,
内用薬,5200027D1028,荊芥連翹湯エキス,１ｇ,,,オースギ荊芥連翹湯エキスＧ,大杉製薬,,9.70,,
内用薬,5200027D1036,荊芥連翹湯エキス,１ｇ,,,ＫＴＳ荊芥連翹湯エキス顆粒,建林松鶴堂,,8.20,H24.3.31まで,
内用薬,5200027D1044,荊芥連翹湯エキス,１ｇ,,,太虎堂の荊芥連翹湯エキス顆粒,太虎精堂製薬,,15.90,,
内用薬,5200027D1052,荊芥連翹湯エキス,１ｇ,,,ツムラ荊芥連翹湯エキス顆粒（医療用）,ツムラ,,21.40,,
内用薬,5200027D1060,荊芥連翹湯エキス,１ｇ,,,テイコク荊芥連翹湯エキス顆粒,帝國漢方製薬,,8.60,,
内用薬,5200028C1027,桂枝湯エキス,１ｇ,,,コタロー桂枝湯エキス細粒,小太郎漢方製薬,,8.90,,
内用薬,5200028D1022,桂枝湯エキス,１ｇ,,,オースギ桂枝湯エキスＧ,大杉製薬,,6.20,,
内用薬,5200028D1030,桂枝湯エキス,１ｇ,,,ＪＰＳ桂枝湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,6.20,,
内用薬,5200028D1049,桂枝湯エキス,１ｇ,,,ツムラ桂枝湯エキス顆粒（医療用）,ツムラ,,7.30,,
内用薬,5200028D1057,桂枝湯エキス,１ｇ,,,テイコク桂枝湯エキス顆粒,帝國漢方製薬,,5.30,,
内用薬,5200028D1065,桂枝湯エキス,１ｇ,,,本草桂枝湯エキス顆粒－Ｓ,本草製薬,,5.30,,
内用薬,5200028D1073,桂枝湯エキス,１ｇ,,,マツウラ桂枝湯エキス顆粒,松浦薬業,,9.80,,
内用薬,5200029C1021,桂枝加黄耆湯エキス,１ｇ,,,〔東洋〕桂枝加黄耆湯エキス細粒,東洋薬行,,11.50,,
内用薬,5200030C1024,桂枝加葛根湯エキス,１ｇ,,,〔東洋〕桂枝加葛根湯エキス細粒,東洋薬行,,10.90,,
内用薬,5200031C1029,桂枝加厚朴杏仁湯エキス,１ｇ,,,〔東洋〕桂枝加厚朴杏仁湯エキス細粒,東洋薬行,,9.70,,
内用薬,5200032C1031,桂枝加芍薬湯エキス,１ｇ,,,コタロー桂枝加芍薬湯エキス細粒,小太郎漢方製薬,,7.00,,
内用薬,5200032C1040,桂枝加芍薬湯エキス,１ｇ,,,ジュンコウ桂枝加芍薬湯ＦＣエキス細粒医療用,康和薬通,,9.40,,
内用薬,5200032C1058,桂枝加芍薬湯エキス,１ｇ,,,〔東洋〕桂枝加芍薬湯エキス細粒,東洋薬行,,8.80,,
内用薬,5200032C1066,桂枝加芍薬湯エキス,１ｇ,,,クラシエ桂枝加芍薬湯エキス細粒,クラシエ製薬,,9.70,,
内用薬,5200032D1029,桂枝加芍薬湯エキス,１ｇ,,,オースギ桂枝加芍薬湯エキスＧ,大杉製薬,,6.20,,
内用薬,5200032D1045,桂枝加芍薬湯エキス,１ｇ,,,ツムラ桂枝加芍薬湯エキス顆粒（医療用）,ツムラ,,8.60,,
内用薬,5200032D1053,桂枝加芍薬湯エキス,１ｇ,,,テイコク桂枝加芍薬湯エキス顆粒,帝國漢方製薬,,6.20,,
内用薬,5200032D1061,桂枝加芍薬湯エキス,１ｇ,,,本草桂枝加芍薬湯エキス顆粒－Ｍ,本草製薬,,4.90,,
内用薬,5200032F1046,桂枝加芍薬湯エキス,１錠,,,クラシエ桂枝加芍薬湯エキス錠,大峰堂薬品工業,,3.30,,
内用薬,5200033D1023,桂枝加芍薬大黄湯エキス,１ｇ,,,ツムラ桂枝加芍薬大黄湯エキス顆粒（医療用）,ツムラ,,9.60,,
内用薬,5200034C1022,桂枝加朮附湯エキス,１ｇ,,,コタロー桂枝加朮附湯エキス細粒,小太郎漢方製薬,,6.90,,
内用薬,5200034C1030,桂枝加朮附湯エキス,１ｇ,,,三和桂枝加朮附湯エキス細粒,三和生薬,,6.90,,
内用薬,5200034D1028,桂枝加朮附湯エキス,１ｇ,,,サカモト桂枝加朮附湯エキス顆粒,阪本漢法製薬,,5.90,H23.3.31まで,
内用薬,5200034D1036,桂枝加朮附湯エキス,１ｇ,,,ＪＰＳ桂枝加朮附湯エキス顆粒〔調剤用〕,ジェーピーエス製薬,,7.50,,
内用薬,5200034D1044,桂枝加朮附湯エキス,１ｇ,,,ツムラ桂枝加朮附湯エキス顆粒（医療用）,ツムラ,,11.10,,
内用薬,5200034D1052,桂枝加朮附湯エキス,１ｇ,,,テイコク桂枝加朮附湯エキス顆粒,帝國漢方製薬,,6.20,,
内用薬,5200034D1087,桂枝加朮附湯エキス,１ｇ,,,マツウラ桂枝加朮附湯エキス顆粒,松浦薬業,,9.30,,
内用薬,5200035C1035,桂枝加竜骨牡蛎湯エキス,１ｇ,,,コタロー桂枝加竜骨牡蛎湯エキス細粒,小太郎漢方製薬,,7.50,,
内用薬,5200035C1043,桂枝加竜骨牡蛎湯エキス,１ｇ,,,クラシエ桂枝加竜骨牡蛎湯エキス細粒,クラシエ製薬,,9.00,,
内用薬,5200035D1022,桂枝加竜骨牡蛎湯エキス,１ｇ,,,オースギ桂枝加竜骨牡蛎湯エキスＧ,大杉製薬,,6.70,,
内用薬,5200035D1030,桂枝加竜骨牡蛎湯エキス,１ｇ,,,ツムラ桂枝加竜骨牡蛎湯エキス顆粒（医療用）,ツムラ,,9.40,,
内用薬,5200035D1049,桂枝加竜骨牡蛎湯エキス,１ｇ,,,テイコク桂枝加竜骨牡蛎湯エキス顆粒,帝國漢方製薬,,5.80,,
内用薬,5200036C1030,桂枝加苓朮附湯エキス,１ｇ,,,クラシエ桂枝加苓朮附湯エキス細粒,クラシエ製薬,,7.00,,
内用薬,5200036D1027,桂枝加苓朮附湯エキス,１ｇ,,,オースギ桂枝加苓朮附湯エキスＧ,大杉製薬,,6.10,,
内用薬,5200036F1036,桂枝加苓朮附湯エキス,１錠,,,クラシエ桂枝加苓朮附湯エキス錠,大峰堂薬品工業,,3.00,,
内用薬,5200037C1034,桂枝人参湯エキス,１ｇ,,,クラシエ桂枝人参湯エキス細粒,クラシエ製薬,,14.80,,
内用薬,5200037D1021,桂枝人参湯エキス,１ｇ,,,ツムラ桂枝人参湯エキス顆粒（医療用）,ツムラ,,14.60,,
内用薬,5200038C1039,桂枝茯苓丸エキス,１ｇ,,,コタロー桂枝茯苓丸料エキス細粒,小太郎漢方製薬,,7.80,,
内用薬,5200038C1047,桂枝茯苓丸エキス,１ｇ,,,三和桂枝茯苓丸料エキス細粒,三和生薬,,12.50,,
内用薬,5200038C1055,桂枝茯苓丸エキス,１ｇ,,,ジュンコウ桂枝茯苓丸料ＦＣエキス細粒医療用,康和薬通,,16.60,,
内用薬,5200038C1063,桂枝茯苓丸エキス,１ｇ,,,〔東洋〕桂枝茯苓丸料エキス細粒,東洋薬行,,8.90,,
内用薬,5200038C1080,桂枝茯苓丸エキス,１ｇ,,,クラシエ桂枝茯苓丸料エキス細粒,クラシエ製薬,,10.90,,
内用薬,5200038D1026,桂枝茯苓丸エキス,１ｇ,,,オースギ桂枝茯苓丸料エキスＧ,大杉製薬,,12.10,,
内用薬,5200038D1034,桂枝茯苓丸エキス,１ｇ,,,桂枝茯苓丸エキスＡ顆粒,東亜薬品,,7.10,,
内用薬,5200038D1069,桂枝茯苓丸エキス,１ｇ,,,サカモト桂枝茯苓丸料エキス顆粒,阪本漢法製薬,,6.20,H23.3.31まで,
内用薬,5200038D1077,桂枝茯苓丸エキス,１ｇ,,,ＪＰＳ桂枝茯苓丸料エキス顆粒〔調剤用〕,ジェーピーエス製薬,,7.60,,
内用薬,5200038D1085,桂枝茯苓丸エキス,１ｇ,,,太虎堂の桂枝茯苓丸料エキス顆粒,太虎精堂製薬,,6.80,,
内用薬,5200038D1093,桂枝茯苓丸エキス,１ｇ,,,ツムラ桂枝茯苓丸エキス顆粒（医療用）,ツムラ,,9.60,,
内用薬,5200038D1107,桂枝茯苓丸エキス,１ｇ,,,テイコク桂枝茯苓丸料エキス顆粒,帝國漢方製薬,,6.20,,
内用薬,5200038D1123,桂枝茯苓丸エキス,１ｇ,,,本草桂枝茯苓丸料エキス顆粒－Ｍ,本草製薬,,5.40,,
内用薬,5200038D1131,桂枝茯苓丸エキス,１ｇ,,,マツウラ桂枝茯苓丸料エキス顆粒,松浦薬業,,7.80,,
